patrol_date,booth_number,machine_name,machine_area,unit_index,in_meter,out_meter,theoretical_stock,prize_restock_count,prize_name,prize_cost,note,r_number,source_row,sheet_name,is_anomaly,anomaly_reason,file_name
2025/10/16,2,福重BUZZ⑨,2F,1,4790,98,8,6,デジタルミニカメラ,722,,,614,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/3/20,1,福重BUZZミニ⑫,2F,1,4789,114,55,0,サンリオヒョウ柄マスコットポーチ,935,,,149,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/4/17,3,BUZZ②→クレナ②,1F,1,4788,152,10,5,たまごっちブロックシール,600,,,85,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/27,4,福重BUZZ⑨,2F,1,4786,197,7,2,キティフェイスポーチ,0,,,518,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/1,2,福重BUZZ⑦,2F,1,4786,100,12,1,ジャグラーサウンドボタン,748,,,676,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/9,2,福重BUZZ⑧,2F,1,4783,138,19,8,キティでかぱっちん,0,13.6.7.13,,312,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/1,1,福重BUZZ⑦,2F,1,4783,161,13,0,ジャグラーパネルキーホルダー,465,,,675,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/28,2,福重BUZZ⑥,2F,1,4781,136,38,0,ミニ香水,1100,,,452,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/12/30,1,福重BUZZミニ⑩,1F,1,4780,156,29,7,,855,sp4→3,,366,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/9/1,1,福重BUZZ⑧,2F,1,4780,182,8,2,モンチッチマスコット,528,,,675,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/12/30,3,福重BUZZ⑦,2F,1,4778,323,50,48,アングリーキーホルダー,200,,,377,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/14,1,福重BUZZミニ⑦,2F,1,4778,322,16,0,,880,,,810,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/22,4,福重BUZZ⑦,2F,1,4777,216,6,0,しなこくま,682,,,666,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/7/4,1,福重BUZZ⑥,2F,1,4776,257,15,0,猫アイシャドウ,1034,,,819,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/27,1,福重BUZZミニ⑪,2F,1,4772,429,39,0,,1000,,,223,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/5/7,3,福重BUZZクレ⑤,2F,1,4769,190,15,0,たまごっちミニポシェット,150,,,109,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/11/25,2,福重BUZZ⑥,2F,1,4768,135,38,0,ミニ香水,1100,,,448,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/10/10,2,福重BUZZ⑨,2F,1,4763,96,9,0,デジタルミニカメラ,722,,,610,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/6,2,福重BUZZ⑧,2F,1,4758,133,26,,キティでかぱっちん,0,,,308,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/5/9,1,福重BUZZミニ⑤,2F,1,4757,158,35,0,,1100,,,956,福重,FALSE,,★福重　クレーン売上表.xlsx
2026/2/2,2,福重BUZZ⑧,2F,1,4751,133,26,,キティでかぱっちん,0,,,304,福重,FALSE,,★福重　クレーン売上表.xlsx
2025/8/29,1,福重BUZZ⑦,2F,1,4751,160,15,1,ジャグラーパネルキーホルダー,465,,,671,福重,FALSE,,★福重　クレーン売上表.xlsx
