整理ID,カート番号,発送,出荷日,発注日時,発注者,発送先,請求先,商品コード,商品名,単価(税別),入数,受注数,単位,合計金額(税別),合計金額(税込),送料(税別),発送状況,納期,発注者確認,カテゴリー
660367,82122,発送完了,2024-04-17,2024-04-12 00:31,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GG642,"アミューズメントぷっちょアソート　18kg【バラ単価約＠8.6円】",28000,1,1,箱,28000,30240,0,"発注受付",2026年03月 受注後約1週間,納品前,オススメ商品,即納,小型機用,お菓子,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,10円キャッチャー,
660343,81801,発送完了,未設定,2024-04-11 22:17,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IF448,"キーホルダーモバイルバッテリー2000mAh　【商品サイズ】H8.5×W5.6×D2.5cm",480,120,3,箱,172800,190080,0,"4/29発送完了",2024年04月 中旬〜下旬,納品前,小型機用,電子商品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
652595,81436,発送完了,未設定,2024-04-05 22:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IR554,"プラグで点灯！コンセントライト2　300入＠140(ハーフ/クォーター+1000円)【箱サイズ:約6.2x3.1x6.2cm カラーパッケージ入】",42000,1,1,箱,42000,46200,0,"4/8発送完了",2024年09月 即納,納品前,小型機用,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
652596,81436,発送完了,未設定,2024-04-05 22:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IR551,"なんちゃってうそ発見器！？ 240入＠219(ハーフ/クォーター+1000円)【箱サイズ:約6x3.5x4cm カラーパッケージ入】",52500,1,1,箱,52500,57750,0,"4/8発送完了",2024年04月 即納,納品前,小型機用,電子商品,クォーター,ラクチャレキュート景品,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
652597,81436,発送完了,未設定,2024-04-05 22:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW519,"エンジンスタートボタン 240入＠188(ハーフ/クォーター+1000円)【箱サイズ:約7x6.1x7.7cm ウィンドウパッケージ入】",45000,1,1,箱,45000,49500,0,"4/8発送完了",2024年04月 即納,納品前,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
652598,81436,発送完了,未設定,2024-04-05 22:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW522,"全開！BOOST THROTTLE 240入＠223(ハーフ/クォーター+1000円)【箱サイズ:約6.1x5.3x6.5cm カラーパッケージ入】",53500,1,1,箱,53500,58850,0,"4/8発送完了",2024年05月 即納,納品前,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
652599,81436,発送完了,未設定,2024-04-05 22:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IC529,"完全ワイヤレスイヤホンRevolution３ 96入@490(ハーフ/クォーター+1000円)【箱サイズ:約6.5x3x6.5cm カラーパッケージ入】",47000,1,2,箱,94000,103400,0,"4/17発送完了",2024年04月 下旬,納品前,電子商品,クォーター,ラクチャレW景品（下部）,箱物系,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
652600,81436,発送完了,未設定,2024-04-05 22:59,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,BB443,"ﾒﾀﾙｳｫｯﾁｱｿｰﾄ10種（個別PP入）ﾌﾘｰｻｲｽﾞ　1000円ガチャ用",250,300,1,箱,75000,82500,0,"4/8出荷完了",2021年02月 即納,納品前,即納,電子商品,ガチャ景品,
650207,81315,発送完了,未設定,2024-04-05 22:39,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IU043,"ミニクリアスプリング　【商品サイズ】H3.5×W3.3cm",34,960,0.5,箱,16320,17952,1000,"4/8発送完了",2024年04月 即納,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,
650183,81220,発送完了,2024-04-10,2024-04-05 10:14,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IS957,"【フリュー】16557/マイメロディふりむきヒミツBIGぬいぐるみ～マイメロディ～44個入り約36ｃｍ",40000,1,0.5,箱,20000,22000,1000,"4/10発送済",2024年04月 5週,納品前,オススメ商品,メーカー,ぬいぐるみ,おもちゃ担当オススメ品,
650175,81220,発送完了,2024-04-24,2024-04-05 10:14,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IS956,"【フリュー】16556/クロミ超超BIGぬいぐるみ～ふりむき～24個入り約58ｃｍ",24000,1,1,箱,24000,26400,4000,"4/24発送済",2024年04月 3週,納品前,オススメ商品,メーカー,大型機用,ぬいぐるみ,おもちゃ担当オススメ品,
648715,81127,発送完了,未設定,2024-04-04 12:03,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IS942,"赤伝分 ぶるぶる！ソフトクリーム 216入＠255(ハーフ/クォーター+1000円)【サイズ:約6.5x6.5x16.5cm 大袋入】",-255,2,1,箱,-510,-561,0,"発注受付
整理ID638502赤伝分",2024年04月 ,納品前,
646356,80899,発送完了,2024-04-03,2024-04-02 22:33,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IH546,"お一人焼肉プレート11【紙箱入り】【箱サイズ：約H17.7*W32.2*D11.2cm】【商品サイズ：H10.5*W31.5*D10.5cm】",800,20,1,箱,16000,17600,5000,"商品発送4/3
納品予定4/5",2024年07月 即納,納品前,即納,電子商品,箱物系,
646357,80899,発送完了,2024-04-03,2024-04-02 22:33,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IH547,"お一人焼き鳥グリル11【紙箱入り】【箱サイズ：約H17.7*W32.2*D11.2cm】【商品サイズ：H10.5*W31.5*D10.5cm】",800,20,1,箱,16000,17600,5000,"商品発送4/3
納品予定4/5",2024年07月 即納,納品前,即納,電子商品,箱物系,
640943,79804,発送完了,未設定,2024-03-26 18:25,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IH667," 超ふっかふか！やわらかパンスクイーズBC 432入＠125(ハーフ/クォーター+1000円)【サイズ:約5.5x5.5x3cm OPP袋入】[HW055からコピー]",54000,1,0.5,箱,27000,29700,1000,"4/15発送完了",2024年07月 即納,納品前,小型機用,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
638502,79717,発送完了,未設定,2024-03-23 13:17,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IG018,"ぶるぶる！ソフトクリーム 216入＠255(ハーフ/クォーター+1000円)【サイズ:約6.5x6.5x16.5cm 大袋入】",55000,1,0.5,箱,27500,30250,1000,"4/1発送完了",2024年04月 即納,納品前,ぬいぐるみ,クォーター,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
638500,79717,発送完了,未設定,2024-03-23 13:17,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,GU110,"ころりん ぱんだっこ むぎゅぬい(ハーフ/クォーター+1000円)【商品サイズ:約10.8x9.5x14.8cm 大袋入】",424,144,0.5,箱,30528,33581,1000,"4/1発送完了",2024年01月 即納,納品前,ぬいぐるみ,クォーター,ラクチャレW景品（上部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
630709,78569,発送完了,未設定,2024-03-13 10:21,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IK130,"ジャンボバナナにゃんこ　【商品サイズ】H45×W30cm",650,72,0.5,箱,23400,25740,1000,"4/26発送完了",2024年04月 中旬,納品前,大型機用,おもちゃ担当オススメ品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,SNS・流行り物,
630708,78569,発送完了,未設定,2024-03-13 10:21,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW954,"【mofusand ひつじにゃんBIGぬいぐるみ～ダッシュ！～】【2種】【商品サイズ30cm・裸＋タグ付き】",1000,48,0.5,箱,24000,26400,1000,"発注受付",2024年04月 中旬,納品前,オススメ商品,大型機用,ぬいぐるみ,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
630703,78564,発送完了,未設定,2024-03-13 10:20,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IK130,"ジャンボバナナにゃんこ　【商品サイズ】H45×W30cm",650,72,0.5,箱,23400,25740,1000,"4/26発送完了",2024年04月 中旬,納品前,大型機用,おもちゃ担当オススメ品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,SNS・流行り物,
630700,78564,発送完了,未設定,2024-03-13 10:20,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HW954,"【mofusand ひつじにゃんBIGぬいぐるみ～ダッシュ！～】【2種】【商品サイズ30cm・裸＋タグ付き】",1000,48,0.5,箱,24000,26400,1000,"発注受付",2024年04月 中旬,納品前,オススメ商品,大型機用,ぬいぐるみ,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
630586,78553,発送完了,2024-04-26,2024-03-13 00:32,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"宇宙服ラビット[PP袋][商品サイズ13*3*3cm]",210,240,1,箱,50400,55440,0,"4/26発送完了",2024年06月 下旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
630585,78552,発送完了,2024-04-26,2024-03-13 00:31,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"宇宙服ラビット[PP袋][商品サイズ13*3*3cm]",210,240,1,箱,50400,55440,0,"4/26発送完了",2024年06月 下旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
629890,78453,発送完了,未設定,2024-03-11 21:49,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IK014,"ハートキャンディーチャームブレスレット　【商品サイズ】6cm",45,1280,0.5,箱,28800,31680,1000,"4/16発送完了",2024年04月 下旬〜5月上旬,納品前,小型機用,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,低額キャッチャー景品,
627711,78172,発送完了,未設定,2024-03-10 10:55,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IF448,"キーホルダーモバイルバッテリー2000mAh　【商品サイズ】H8.5×W5.6×D2.5cm",480,120,2,箱,115200,126720,0,"4/29発送完了",2024年04月 中旬〜下旬,納品前,小型機用,電子商品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
623578,77865,発送完了,未設定,2024-03-07 21:06,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IJ712,"【再販】ジョージToy Style マスコット４【7.5×7×11㎝】",400,144,1,箱,57600,63360,0,"4/27発送完了",2024年09月 上旬,納品前,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
619788,77588,発送完了,未設定,2024-03-05 20:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IJ295,"ニャー！ニャー！フルーツにゃんこビッグ　【商品サイズ】H18×W14cm",410,120,0.5,箱,24600,27060,1000,"4/27発送完了",2024年04月 中旬～下旬,納品前,オススメ商品,小型機用,ラクチャレW景品（上部）,おもちゃ担当オススメ品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,SNS・流行り物,
619791,77588,発送完了,未設定,2024-03-05 20:29,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,IJ292,"ニャー！ニャー！フルーツにゃんこミニ　【商品サイズ】H8×W7cm",230,192,0.5,箱,22080,24288,1000,"4/23発送完了",2024年04月 中旬～下旬,納品前,オススメ商品,小型機用,ラクチャレW景品（下部）,おもちゃ担当オススメ品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,SNS・流行り物,
612487,76404,発送完了,未設定,2024-02-24 13:33,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IC369," ミニチュアハーモニカ 960入@46.8(ハーフ/クォーター+1000円)【商品サイズ:1.4x1x3.5cm PP袋入】[GH731からコピー]",45000,1,0.5,箱,22500,24750,1000,"4/上
3/13発送先変更
発送先変更前：江上雅子
発送先変更後：スポガ久留米　卓球ゲームコーナー
4/15発送完了",2024年06月 即納,納品前,小型機用,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
592974,74259,発送完了,未設定,2024-01-27 23:07,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IC637," コンパクトボイスチェンジャー2 240入@235(ハーフ/クォーター+1000円)【商品サイズ:約5.5x5x6.7cm PP袋入】[GY277からコピー][HV923からコピー]",56500,1,1,箱,56500,62150,0,"4/中
3/13発送先変更
発送先変更前：江上雅子
発送先変更後：スポガ久留米　卓球ゲームコーナー
4/17発送完了",2024年04月 中旬,納品前,小型機用,電子商品,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
591132,74100,発送完了,2024-04-19,2024-01-25 08:57,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"リアルアニマルバイク12種アソート[包装無][商品サイズ10*6*12cm]",325,96,1,箱,31200,34320,0,"4/19発送完了",2024年05月 完売,納品前,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
591131,74099,発送完了,2024-04-19,2024-01-25 08:57,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"リアルアニマルバイク12種アソート[包装無][商品サイズ10*6*12cm]",325,96,1,箱,31200,34320,0,"4/19発送完了",2024年05月 完売,納品前,ラクチャレキュート景品,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
591056,74041,発送完了,未設定,2024-01-24 22:16,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,IC637," コンパクトボイスチェンジャー2 240入@235(ハーフ/クォーター+1000円)【商品サイズ:約5.5x5x6.7cm PP袋入】[GY277からコピー][HV923からコピー]",56500,1,1,箱,56500,62150,0,"4/中
3/13発送先変更
発送先変更前：江上雅子
発送先変更後：スポガ久留米　卓球ゲームコーナー
4/17発送完了",2024年04月 中旬,納品前,小型機用,電子商品,クォーター,ラクチャレキュート景品,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
570513,71672,発送完了,2024-04-24,2023-12-26 20:30,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"おさるのジョージマスコット付ゲルペン2[PP袋無][商品サイズ15cm]",150,320,0.5,箱,24000,26400,1000,"4/24発送完了
1/12納期遅延連絡済
4月伝票変更
納期変更前：3月中下旬発送予定
納期変更後：4月下旬発送予定",2024年04月 下旬,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
570514,71672,発送完了,2024-04-24,2023-12-26 20:30,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,,"クレヨンしんちゃんマスコット付ゲルペン11[PP袋無][商品サイズ15cm]",150,320,0.5,箱,24000,26400,1000,"4/24発送完了
1/12納期遅延連絡済
4月伝票変更
納期変更前：3月中下旬発送予定
納期変更後：4月下旬発送予定",2024年04月 終売,納品前,小型機用,ラクチャレW景品（下部）,送料無料（ハーフ別途料金）北海道・沖縄・離島除く,
564813,70894,発送完了,2024-04-25,2023-12-16 22:58,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ904,"【フリュー】17334/おぱんちゅうさぎ超超BIG DXぬいぐるみa40個入り約50ｃｍ",40000,1,0.5,箱,20000,22000,2000,"4/25発送済",2024年04月 2週,納品前,オススメ商品,メーカー,ぬいぐるみ,
564812,70894,発送完了,2024-04-18,2023-12-16 22:58,"【フォロー】achieve（アミューズ）","スポガ久留米 卓球ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ906,"【フリュー】17320/ちいかわだららんBIGぬいぐるみ～モモンガ～42個入り約38ｃｍ",40000,1,0.5,箱,20000,22000,1000,"4/18発送済",2024年04月 3週,納品前,オススメ商品,メーカー,ぬいぐるみ,
564803,70890,発送完了,2024-04-25,2023-12-16 22:48,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ904,"【フリュー】17334/おぱんちゅうさぎ超超BIG DXぬいぐるみa40個入り約50ｃｍ",40000,1,0.5,箱,20000,22000,2000,"3/13発送先変更
発送先変更前：MEGAドン•キホーテ飯塚店内change
発送先変更後：MEGAドン•キホーテ飯塚店内ゲームコーナー
4/25発送済",2024年04月 2週,納品前,オススメ商品,メーカー,ぬいぐるみ,
564802,70890,発送完了,2024-04-18,2023-12-16 22:48,"【フォロー】achieve（アミューズ）","MEGAドン・キホーテ飯塚店内ゲームコーナー",【フォロー】株式会社change（旧achieve）,HZ906,"【フリュー】17320/ちいかわだららんBIGぬいぐるみ～モモンガ～42個入り約38ｃｍ",40000,1,0.5,箱,20000,22000,1000,"3/13発送先変更
発送先変更前：MEGAドン•キホーテ飯塚店内change
発送先変更後：MEGAドン•キホーテ飯塚店内ゲームコーナー
4/18発送済",2024年04月 3週,納品前,オススメ商品,メーカー,ぬいぐるみ,

発注数,40.25,
入数,4107.25,
商品件数,49,件
商品合計(税別),1826578,円
送料合計(税別),41000,円
総合計(税込),2053266,円
